/clk X,/clk Logic,/eoc X,/eoc Logic,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y,/out3 X,/out3 Y,/out4 X,/out4 Y,/SW_inp X,/SW_inp Y,/SAR_out_analog X,/SAR_out_analog Y,/Vin X,/Vin Y
  ,  ,  ,  ,7.253198462763999e-07,0,7.253198462763999e-07,1.8,7.253198462763999e-07,0,7.253198462763999e-07,1.8,7.253198462763999e-07,1.8,7.253198462763999e-07,0.0008078226176952551,7.253198462763999e-07,0.40625,7.253198462763999e-07,0.434912318312307
  ,  ,  ,  ,7.253500525463e-07,0,7.253500525463e-07,1.8,7.253500525463e-07,0,7.253500525463e-07,1.8,7.253500525463e-07,1.8,7.253500525463e-07,0.000372171086914157,7.253500525463e-07,0.40625,7.253500525463e-07,0.4348830837889985
  ,  ,  ,  ,7.253973470342e-07,0,7.253973470342e-07,1.8,7.253973470342e-07,0,7.253973470342e-07,1.8,7.253973470342e-07,1.8,7.253973470342e-07,0.0001118904372281612,7.253973470342e-07,0.40625,7.253973470342e-07,0.434837255722342
  ,  ,  ,  ,7.254529371358e-07,0,7.254529371358e-07,1.8,7.254529371358e-07,0,7.254529371358e-07,1.8,7.254529371358e-07,1.8,7.254529371358e-07,1.82802587206775e-05,7.254529371358e-07,0.40625,7.254529371358e-07,0.4347833033588959
  ,  ,  ,  ,7.255271348966e-07,0,7.255271348966e-07,1.8,7.255271348966e-07,0,7.255271348966e-07,1.8,7.255271348966e-07,1.8,7.255271348966e-07,6.96280647364281e-06,7.255271348966e-07,0.40625,7.255271348966e-07,0.4347111469401012
  ,  ,  ,  ,7.256337102073e-07,0,7.256337102073e-07,1.8,7.256337102073e-07,0,7.256337102073e-07,1.8,7.256337102073e-07,1.8,7.256337102073e-07,-6.469620627742769e-06,7.256337102073e-07,0.40625,7.256337102073e-07,0.4346072145609854
  ,  ,  ,  ,7.258307452845999e-07,0,7.258307452845999e-07,1.8,7.258307452845999e-07,0,7.258307452845999e-07,1.8,7.258307452845999e-07,1.8,7.258307452845999e-07,3.466777518601122e-06,7.258307452845999e-07,0.40625,7.258307452845999e-07,0.4344141682284748
  ,  ,  ,  ,7.262248154391e-07,0,7.262248154391e-07,1.8,7.262248154391e-07,0,7.262248154391e-07,1.8,7.262248154391e-07,1.8,7.262248154391e-07,-6.391334933374858e-06,7.262248154391e-07,0.40625,7.262248154391e-07,0.4340245843466188
  ,  ,  ,  ,7.270129557481e-07,0,7.270129557481e-07,1.8,7.270129557481e-07,0,7.270129557481e-07,1.8,7.270129557481e-07,1.8,7.270129557481e-07,3.353099947901511e-06,7.270129557481e-07,0.40625,7.270129557481e-07,0.4332314789212465
  ,  ,  ,  ,7.285892363662e-07,0,7.285892363662e-07,1.8,7.285892363662e-07,0,7.285892363662e-07,1.8,7.285892363662e-07,1.8,7.285892363662e-07,-6.465862731246997e-06,7.285892363662e-07,0.40625,7.285892363662e-07,0.4315897399078288
  ,  ,  ,  ,7.3e-07,0,7.3e-07,1.8,7.3e-07,0,7.3e-07,1.8,7.3e-07,1.8,7.3e-07,3.198098212239596e-06,7.3e-07,0.40625,7.3e-07,0.4300579618414676
  ,  ,  ,  ,7.300049999999e-07,0,7.300049999999e-07,1.8,7.300049999999e-07,0,7.300049999999e-07,1.8,7.300049999999e-07,1.8,7.300049999999e-07,-8.888584411411169e-07,7.300049999999e-07,0.40625,7.300049999999e-07,0.4300524285587722
  ,  ,  ,  ,7.300074999998999e-07,0,7.300074999998999e-07,1.8,7.300074999998999e-07,0,7.300074999998999e-07,1.8,7.300074999998999e-07,1.8,7.300074999998999e-07,-1.784664257517159e-06,7.300074999998999e-07,0.40625,7.300074999998999e-07,0.4300496616415543
  ,  ,  ,  ,7.3001e-07,0,7.3001e-07,1.8,7.3001e-07,0,7.3001e-07,1.8,7.3001e-07,1.8,7.3001e-07,-1.671634137576291e-06,7.3001e-07,0.40625,7.3001e-07,0.4300468945404259
  ,  ,  ,  ,7.300104064855e-07,0,7.300104064855e-07,1.8,7.300104064855e-07,0,7.300104064855e-07,1.8,7.300104064855e-07,1.8,7.300104064855e-07,-1.67436628975312e-06,7.300104064855e-07,0.40625,7.300104064855e-07,0.4300464446083837
  ,  ,  ,  ,7.300111444842e-07,0,7.300111444842e-07,1.8,7.300111444842e-07,0,7.300111444842e-07,1.8,7.300111444842e-07,1.8,7.300111444842e-07,-1.677583368256467e-06,7.300111444842e-07,0.40625,7.300111444842e-07,0.4300456277175868
  ,  ,  ,  ,7.300117915711e-07,0,7.300117915711e-07,1.8,7.300117915711e-07,0,7.300117915711e-07,1.8,7.300117915711e-07,1.8,7.300117915711e-07,-1.678268759051072e-06,7.300117915711e-07,0.40625,7.300117915711e-07,0.4300449114438801
  ,  ,  ,  ,7.300130857449e-07,0,7.300130857449e-07,1.8,7.300130857449e-07,0,7.300130857449e-07,1.8,7.300130857449e-07,1.8,7.300130857449e-07,-1.67753795557262e-06,7.300130857449e-07,0.40625,7.300130857449e-07,0.4300434788595042
  ,  ,  ,  ,7.300156740925e-07,0,7.300156740925e-07,1.8,7.300156740925e-07,0,7.300156740925e-07,1.8,7.300156740925e-07,1.8,7.300156740925e-07,-1.674203856847934e-06,7.300156740925e-07,0.40625,7.300156740925e-07,0.4300406135429027
  ,  ,  ,  ,7.300191108144e-07,0,7.300191108144e-07,1.8,7.300191108144e-07,0,7.300191108144e-07,1.8,7.300191108144e-07,1.8,7.300191108144e-07,-1.670455770501773e-06,7.300191108144e-07,0.40625,7.300191108144e-07,0.4300368087660543
  ,  ,  ,  ,7.300243381382e-07,0,7.300243381382e-07,1.8,7.300243381382e-07,0,7.300243381382e-07,1.8,7.300243381382e-07,1.8,7.300243381382e-07,-1.666920411791606e-06,7.300243381382e-07,0.40625,7.300243381382e-07,0.430031020957088
  ,  ,  ,  ,7.30028905201e-07,0,7.30028905201e-07,1.8,7.30028905201e-07,0,7.30028905201e-07,1.8,7.30028905201e-07,1.8,7.30028905201e-07,-1.665121811661966e-06,7.30028905201e-07,0.40625,7.30028905201e-07,0.4300259635455935
  ,  ,  ,  ,7.300331394609e-07,0,7.300331394609e-07,1.8,7.300331394609e-07,0,7.300331394609e-07,1.8,7.300331394609e-07,1.8,7.300331394609e-07,-1.664112521015551e-06,7.300331394609e-07,0.40625,7.300331394609e-07,0.4300212741205462
  ,  ,  ,  ,7.300370643909e-07,0,7.300370643909e-07,1.8,7.300370643909e-07,0,7.300370643909e-07,1.8,7.300370643909e-07,1.8,7.300370643909e-07,-1.663523152557298e-06,7.300370643909e-07,0.40625,7.300370643909e-07,0.430016926806
  ,  ,  ,  ,7.300405905641e-07,0,7.300405905641e-07,1.8,7.300405905641e-07,0,7.300405905641e-07,1.8,7.300405905641e-07,1.8,7.300405905641e-07,-1.663187680686036e-06,7.300405905641e-07,0.40625,7.300405905641e-07,0.4300130207742289
  ,  ,  ,  ,7.300443861201e-07,0,7.300443861201e-07,1.8,7.300443861201e-07,0,7.300443861201e-07,1.8,7.300443861201e-07,1.8,7.300443861201e-07,-1.662964647984334e-06,7.300443861201e-07,0.40625,7.300443861201e-07,0.4300088159315502
  ,  ,  ,  ,7.300479754635e-07,0,7.300479754635e-07,1.8,7.300479754635e-07,0,7.300479754635e-07,1.8,7.300479754635e-07,1.8,7.300479754635e-07,-1.662848017541564e-06,7.300479754635e-07,0.40625,7.300479754635e-07,0.4300048391480978
  ,  ,  ,  ,7.300514010102e-07,0,7.300514010102e-07,1.8,7.300514010102e-07,0,7.300514010102e-07,1.8,7.300514010102e-07,1.8,7.300514010102e-07,-1.662797402421542e-06,7.300514010102e-07,0.40625,7.300514010102e-07,0.4300010434883164
  ,  ,  ,  ,7.300547700223e-07,0,7.300547700223e-07,1.8,7.300547700223e-07,0,7.300547700223e-07,1.8,7.300547700223e-07,1.8,7.300547700223e-07,-1.66278979439424e-06,7.300547700223e-07,0.40625,7.300547700223e-07,0.4299973101346748
  ,  ,  ,  ,7.300592884668e-07,0,7.300592884668e-07,1.8,7.300592884668e-07,0,7.300592884668e-07,1.8,7.300592884668e-07,1.8,7.300592884668e-07,-1.662826247516654e-06,7.300592884668e-07,0.40625,7.300592884668e-07,0.4299923025192576
  ,  ,  ,  ,7.300632651379999e-07,0,7.300632651379999e-07,1.8,7.300632651379999e-07,0,7.300632651379999e-07,1.8,7.300632651379999e-07,1.8,7.300632651379999e-07,-1.662890812528975e-06,7.300632651379999e-07,0.40625,7.300632651379999e-07,0.4299878948330032
  ,  ,  ,  ,7.300674963157e-07,0,7.300674963157e-07,1.8,7.300674963157e-07,0,7.300674963157e-07,1.8,7.300674963157e-07,1.8,7.300674963157e-07,-1.662982730233839e-06,7.300674963157e-07,0.40625,7.300674963157e-07,0.429983204544553
  ,  ,  ,  ,7.300724318649999e-07,0,7.300724318649999e-07,1.8,7.300724318649999e-07,0,7.300724318649999e-07,1.8,7.300724318649999e-07,1.8,7.300724318649999e-07,-1.663111414611648e-06,7.300724318649999e-07,0.40625,7.300724318649999e-07,0.4299777327900036
  ,  ,  ,  ,7.300785271974e-07,0,7.300785271974e-07,1.8,7.300785271974e-07,0,7.300785271974e-07,1.8,7.300785271974e-07,1.8,7.300785271974e-07,-1.663292392198235e-06,7.300785271974e-07,0.40625,7.300785271974e-07,0.4299709742630492
  ,  ,  ,  ,7.300860516846999e-07,0,7.300860516846999e-07,1.8,7.300860516846999e-07,0,7.300860516846999e-07,1.8,7.300860516846999e-07,1.8,7.300860516846999e-07,-1.663538203346883e-06,7.300860516846999e-07,0.40625,7.300860516846999e-07,0.4299626295764555
  ,  ,  ,  ,7.300955744948e-07,0,7.300955744948e-07,1.8,7.300955744948e-07,0,7.300955744948e-07,1.8,7.300955744948e-07,1.8,7.300955744948e-07,-1.663872064833485e-06,7.300955744948e-07,0.40625,7.300955744948e-07,0.4299520663544149
  ,  ,  ,  ,7.301080214977e-07,0,7.301080214977e-07,1.8,7.301080214977e-07,0,7.301080214977e-07,1.8,7.301080214977e-07,1.8,7.301080214977e-07,-1.664332761993644e-06,7.301080214977e-07,0.40625,7.301080214977e-07,0.4299382554361397
  ,  ,  ,  ,7.301252709381e-07,0,7.301252709381e-07,1.8,7.301252709381e-07,0,7.301252709381e-07,1.8,7.301252709381e-07,1.8,7.301252709381e-07,-1.66500055574779e-06,7.301252709381e-07,0.40625,7.301252709381e-07,0.4299191083067336
  ,  ,  ,  ,7.301511134313999e-07,0,7.301511134313999e-07,1.8,7.301511134313999e-07,0,7.301511134313999e-07,1.8,7.301511134313999e-07,1.8,7.301511134313999e-07,-1.666042909818334e-06,7.301511134313999e-07,0.40625,7.301511134313999e-07,0.4298904063891041
  ,  ,  ,  ,7.301951673610999e-07,0,7.301951673610999e-07,1.8,7.301951673610999e-07,0,7.301951673610999e-07,1.8,7.301951673610999e-07,1.8,7.301951673610999e-07,-1.667890683678312e-06,7.301951673610999e-07,0.40625,7.301951673610999e-07,0.4298414327018472
  ,  ,  ,  ,7.302832752206e-07,0,7.302832752206e-07,1.8,7.302832752206e-07,0,7.302832752206e-07,1.8,7.302832752206e-07,1.8,7.302832752206e-07,-1.671708254344402e-06,7.302832752206e-07,0.40625,7.302832752206e-07,0.4297433141710926
  ,  ,  ,  ,7.304594909395999e-07,0,7.304594909395999e-07,1.8,7.304594909395999e-07,0,7.304594909395999e-07,1.8,7.304594909395999e-07,1.8,7.304594909395999e-07,-1.679462103359779e-06,7.304594909395999e-07,0.40625,7.304594909395999e-07,0.4295463928259161
  ,  ,  ,  ,7.308119223775e-07,0,7.308119223775e-07,1.8,7.308119223775e-07,0,7.308119223775e-07,1.8,7.308119223775e-07,1.8,7.308119223775e-07,-1.694977254492884e-06,7.308119223775e-07,0.40625,7.308119223775e-07,0.4291498157431507
  ,  ,  ,  ,7.315167852535e-07,0,7.315167852535e-07,1.8,7.315167852535e-07,0,7.315167852535e-07,1.8,7.315167852535e-07,1.8,7.315167852535e-07,-1.725923131626988e-06,7.315167852535e-07,0.40625,7.315167852535e-07,0.4283457461359653
  ,  ,  ,  ,7.329265110053e-07,0,7.329265110053e-07,1.8,7.329265110053e-07,0,7.329265110053e-07,1.8,7.329265110053e-07,1.8,7.329265110053e-07,-1.787513091497989e-06,7.329265110053e-07,0.40625,7.329265110053e-07,0.4266941252096565
  ,  ,  ,  ,7.350099999999e-07,0,7.350099999999e-07,1.8,7.350099999999e-07,0,7.350099999999e-07,1.8,7.350099999999e-07,1.8,7.350099999999e-07,-1.877682187814558e-06,7.350099999999e-07,0.40625,7.350099999999e-07,0.4241477390686645
  ,  ,  ,  ,7.350149999999e-07,0,7.350149999999e-07,1.8,7.350149999999e-07,0,7.350149999999e-07,1.8,7.350149999999e-07,1.8,7.350149999999e-07,-1.877814921632647e-06,7.350149999999e-07,0.40625,7.350149999999e-07,0.4241414779296789
  ,  ,  ,  ,7.350174999999e-07,0,7.350174999999e-07,1.8,7.350174999999e-07,0,7.350174999999e-07,1.8,7.350174999999e-07,1.8,7.350174999999e-07,-1.877919109236193e-06,7.350174999999e-07,0.40625,7.350174999999e-07,0.4241383470914041
  ,  ,  ,  ,7.350199999999e-07,0,7.350199999999e-07,1.8,7.350199999999e-07,0,7.350199999999e-07,1.8,7.350199999999e-07,1.8,7.350199999999e-07,-1.878020929928478e-06,7.350199999999e-07,0.40625,7.350199999999e-07,0.4241352160739448
  ,  ,  ,  ,7.350204291358e-07,0,7.350204291358e-07,1.8,7.350204291358e-07,0,7.350204291358e-07,1.8,7.350204291358e-07,1.8,7.350204291358e-07,-1.878038107406769e-06,7.350204291358e-07,0.40625,7.350204291358e-07,0.4241346786031762
  ,  ,  ,  ,7.350211700785e-07,0,7.350211700785e-07,1.8,7.350211700785e-07,0,7.350211700785e-07,1.8,7.350211700785e-07,1.8,7.350211700785e-07,-1.878068833125944e-06,7.350211700785e-07,0.40625,7.350211700785e-07,0.4241337505978794
  ,  ,  ,  ,7.350218203571e-07,0,7.350218203571e-07,1.8,7.350218203571e-07,0,7.350218203571e-07,1.8,7.350218203571e-07,1.8,7.350218203571e-07,-1.878095834083451e-06,7.350218203571e-07,0.40625,7.350218203571e-07,0.4241329361332057
  ,  ,  ,  ,7.350231209144e-07,0,7.350231209144e-07,1.8,7.350231209144e-07,0,7.350231209144e-07,1.8,7.350231209144e-07,1.8,7.350231209144e-07,-1.878149981729497e-06,7.350231209144e-07,0.40625,7.350231209144e-07,0.4241313071674895
  ,  ,  ,  ,7.350257220289e-07,0,7.350257220289e-07,1.8,7.350257220289e-07,0,7.350257220289e-07,1.8,7.350257220289e-07,1.8,7.350257220289e-07,-1.878258872247262e-06,7.350257220289e-07,0.40625,7.350257220289e-07,0.4241280490905827
  ,  ,  ,  ,7.350304382306999e-07,0,7.350304382306999e-07,1.8,7.350304382306999e-07,0,7.350304382306999e-07,1.8,7.350304382306999e-07,1.8,7.350304382306999e-07,-1.878457928540875e-06,7.350304382306999e-07,0.40625,7.350304382306999e-07,0.4241221412249334
  ,  ,  ,  ,7.35035889847e-07,0,7.35035889847e-07,1.8,7.35035889847e-07,0,7.35035889847e-07,1.8,7.35035889847e-07,1.8,7.35035889847e-07,-1.878689803865808e-06,7.35035889847e-07,0.40625,7.35035889847e-07,0.4241153113298388
  ,  ,  ,  ,7.350436191617e-07,0,7.350436191617e-07,1.8,7.350436191617e-07,0,7.350436191617e-07,1.8,7.350436191617e-07,1.8,7.350436191617e-07,-1.87902031168823e-06,7.350436191617e-07,0.40625,7.350436191617e-07,0.424105626427952
  ,  ,  ,  ,7.350495940434e-07,0,7.350495940434e-07,1.8,7.350495940434e-07,0,7.350495940434e-07,1.8,7.350495940434e-07,1.8,7.350495940434e-07,-1.879276568269169e-06,7.350495940434e-07,0.40625,7.350495940434e-07,0.4240981386730961
  ,  ,  ,  ,7.350562410563999e-07,0,7.350562410563999e-07,1.8,7.350562410563999e-07,0,7.350562410563999e-07,1.8,7.350562410563999e-07,1.8,7.350562410563999e-07,-1.87956199821049e-06,7.350562410563999e-07,0.40625,7.350562410563999e-07,0.424089807397052
  ,  ,  ,  ,7.350609664298e-07,0,7.350609664298e-07,1.8,7.350609664298e-07,0,7.350609664298e-07,1.8,7.350609664298e-07,1.8,7.350609664298e-07,-1.879765031896845e-06,7.350609664298e-07,0.40625,7.350609664298e-07,0.4240838839079166
  ,  ,  ,  ,7.350656793578e-07,0,7.350656793578e-07,1.8,7.350656793578e-07,0,7.350656793578e-07,1.8,7.350656793578e-07,1.8,7.350656793578e-07,-1.879967581442111e-06,7.350656793578e-07,0.40625,7.350656793578e-07,0.4240779753821252
  ,  ,  ,  ,7.35067706e-07,0,7.35067706e-07,1.8,7.35067706e-07,0,7.35067706e-07,1.8,7.35067706e-07,1.8,7.35067706e-07,-1.880054691278109e-06,7.35067706e-07,0.40625,7.35067706e-07,0.42407543441613
  ,  ,  ,  ,7.350703096232e-07,0,7.350703096232e-07,1.8,7.350703096232e-07,0,7.350703096232e-07,1.8,7.350703096232e-07,1.8,7.350703096232e-07,0.0004260080753376668,7.350703096232e-07,0.40625,7.350703096232e-07,0.4240721698692933
  ,  ,  ,  ,7.350731597213e-07,0,7.350731597213e-07,1.8,7.350731597213e-07,0,7.350731597213e-07,1.8,7.350731597213e-07,1.8,7.350731597213e-07,0.001023395317820993,7.350731597213e-07,0.40625,7.350731597213e-07,0.4240685960577794
  ,  ,  ,  ,7.350755192645e-07,0,7.350755192645e-07,1.8,7.350755192645e-07,0,7.350755192645e-07,1.8,7.350755192645e-07,1.8,7.350755192645e-07,0.001169292168507334,7.350755192645e-07,0.40625,7.350755192645e-07,0.4240656371895472
  ,  ,  ,  ,7.350785825197e-07,0,7.350785825197e-07,1.8,7.350785825197e-07,0,7.350785825197e-07,1.8,7.350785825197e-07,1.8,7.350785825197e-07,0.001194121732647598,7.350785825197e-07,0.40625,7.350785825197e-07,0.4240617956280686
  ,  ,  ,  ,7.350814681043e-07,0,7.350814681043e-07,1.8,7.350814681043e-07,0,7.350814681043e-07,1.8,7.350814681043e-07,1.8,7.350814681043e-07,0.001116935661660326,7.350814681043e-07,0.40625,7.350814681043e-07,0.4240581766334383
  ,  ,  ,  ,7.350844629329e-07,0,7.350844629329e-07,1.8,7.350844629329e-07,0,7.350844629329e-07,1.8,7.350844629329e-07,1.8,7.350844629329e-07,0.0009985098737774079,7.350844629329e-07,0.40625,7.350844629329e-07,0.4240544203766834
  ,  ,  ,  ,7.350879913753999e-07,0,7.350879913753999e-07,1.8,7.350879913753999e-07,0,7.350879913753999e-07,1.8,7.350879913753999e-07,1.8,7.350879913753999e-07,0.0008496326771991269,7.350879913753999e-07,0.40625,7.350879913753999e-07,0.4240499945060968
  ,  ,  ,  ,7.350925288431e-07,0,7.350925288431e-07,1.8,7.350925288431e-07,0,7.350925288431e-07,1.8,7.350925288431e-07,1.8,7.350925288431e-07,0.0006755514667532983,7.350925288431e-07,0.40625,7.350925288431e-07,0.4240443024492053
  ,  ,  ,  ,7.350987226032999e-07,0,7.350987226032999e-07,1.8,7.350987226032999e-07,0,7.350987226032999e-07,1.8,7.350987226032999e-07,1.8,7.350987226032999e-07,0.000489292717662752,7.350987226032999e-07,0.40625,7.350987226032999e-07,0.4240365316927161
  ,  ,  ,  ,7.351077131205e-07,0,7.351077131205e-07,1.8,7.351077131205e-07,0,7.351077131205e-07,1.8,7.351077131205e-07,1.8,7.351077131205e-07,0.0003123119540520995,7.351077131205e-07,0.40625,7.351077131205e-07,0.4240252501395718
  ,  ,  ,  ,7.351186219040999e-07,0,7.351186219040999e-07,1.8,7.351186219040999e-07,0,7.351186219040999e-07,1.8,7.351186219040999e-07,1.8,7.351186219040999e-07,0.0001890010722717164,7.351186219040999e-07,0.40625,7.351186219040999e-07,0.4240115583816315
  ,  ,  ,  ,7.351305487603e-07,0,7.351305487603e-07,1.8,7.351305487603e-07,0,7.351305487603e-07,1.8,7.351305487603e-07,1.8,7.351305487603e-07,9.245930292435924e-05,7.351305487603e-07,0.40625,7.351305487603e-07,0.4239965849255669
  ,  ,  ,  ,7.351441653615e-07,0,7.351441653615e-07,1.8,7.351441653615e-07,0,7.351441653615e-07,1.8,7.351441653615e-07,1.8,7.351441653615e-07,-1.74815129594219e-05,7.351441653615e-07,0.40625,7.351441653615e-07,0.4239794851127413
  ,  ,  ,  ,7.351604997586999e-07,0,7.351604997586999e-07,1.8,7.351604997586999e-07,0,7.351604997586999e-07,1.8,7.351604997586999e-07,1.8,7.351604997586999e-07,-0.0001096895695072193,7.351604997586999e-07,0.40625,7.351604997586999e-07,0.4239589652668284
  ,  ,  ,  ,7.351699873606e-07,0,7.351699873606e-07,1.8,7.351699873606e-07,0,7.351699873606e-07,1.8,7.351699873606e-07,1.8,7.351699873606e-07,-0.0001916320228810228,7.351699873606e-07,0.40625,7.351699873606e-07,0.423947043097494
  ,  ,  ,  ,7.351776300319e-07,0,7.351776300319e-07,1.8,7.351776300319e-07,0,7.351776300319e-07,1.8,7.351776300319e-07,1.8,7.351776300319e-07,-0.01303292755014292,7.351776300319e-07,0.40625,7.351776300319e-07,0.4239374374023216
  ,  ,  ,  ,7.351838371798e-07,0,7.351838371798e-07,1.8,7.351838371798e-07,0,7.351838371798e-07,1.8,7.351838371798e-07,1.8,7.351838371798e-07,-0.01688043692126058,7.351838371798e-07,0.40625,7.351838371798e-07,0.4239296347142653
  ,  ,  ,  ,7.351890714768e-07,0,7.351890714768e-07,1.8,7.351890714768e-07,0,7.351890714768e-07,1.8,7.351890714768e-07,1.8,7.351890714768e-07,-0.01230383914918025,7.351890714768e-07,0.40625,7.351890714768e-07,0.4239230540895685
  ,  ,  ,  ,7.351939260982e-07,0,7.351939260982e-07,1.8,7.351939260982e-07,0,7.351939260982e-07,1.8,7.351939260982e-07,1.8,7.351939260982e-07,-0.01188113046063757,7.351939260982e-07,0.40625,7.351939260982e-07,0.4239169500965153
  ,  ,  ,  ,7.351982759088e-07,0,7.351982759088e-07,1.8,7.351982759088e-07,0,7.351982759088e-07,1.8,7.351982759088e-07,1.8,7.351982759088e-07,-0.01037405661094608,7.351982759088e-07,0.40625,7.351982759088e-07,0.4239114802575195
  ,  ,  ,  ,7.352033817509e-07,0,7.352033817509e-07,1.8,7.352033817509e-07,0,7.352033817509e-07,1.8,7.352033817509e-07,1.8,7.352033817509e-07,-0.009297439572001517,7.352033817509e-07,0.40625,7.352033817509e-07,0.4239050590258542
  ,  ,  ,  ,7.352082084999999e-07,0,7.352082084999999e-07,1.8,7.352082084999999e-07,0,7.352082084999999e-07,1.8,7.352082084999999e-07,1.8,7.352082084999999e-07,0.001199357494767288,7.352082084999999e-07,0.40625,7.352082084999999e-07,0.4238989881019057
  ,  ,  ,  ,7.35212366905e-07,0,7.35212366905e-07,1.8,7.35212366905e-07,0,7.35212366905e-07,1.8,7.35212366905e-07,1.8,7.35212366905e-07,0.008379069595813615,7.35212366905e-07,0.40625,7.35212366905e-07,0.4238937572637933
  ,  ,  ,  ,7.352175071605999e-07,0,7.352175071605999e-07,1.8,7.352175071605999e-07,0,7.352175071605999e-07,1.8,7.352175071605999e-07,1.8,7.352175071605999e-07,0.007842305696132382,7.352175071605999e-07,0.40625,7.352175071605999e-07,0.4238872906759701
  ,  ,  ,  ,7.352215477769e-07,0,7.352215477769e-07,1.8,7.352215477769e-07,0,7.352215477769e-07,1.8,7.352215477769e-07,1.8,7.352215477769e-07,0.008326663480111801,7.352215477769e-07,0.40625,7.352215477769e-07,0.4238822069344824
  ,  ,  ,  ,7.352265936674e-07,0,7.352265936674e-07,1.8,7.352265936674e-07,0,7.352265936674e-07,1.8,7.352265936674e-07,1.8,7.352265936674e-07,0.007840989238800923,7.352265936674e-07,0.40625,7.352265936674e-07,0.4238758577408407
  ,  ,  ,  ,7.3523294505e-07,0,7.3523294505e-07,1.8,7.3523294505e-07,0,7.3523294505e-07,1.8,7.3523294505e-07,1.8,7.3523294505e-07,0.007668093330377471,7.3523294505e-07,0.40625,7.3523294505e-07,0.4238678648230989
  ,  ,  ,  ,7.352387364236999e-07,0,7.352387364236999e-07,1.8,7.352387364236999e-07,0,7.352387364236999e-07,1.8,7.352387364236999e-07,1.8,7.352387364236999e-07,0.007399286231340613,7.352387364236999e-07,0.40625,7.352387364236999e-07,0.4238605756435534
  ,  ,  ,  ,7.352483436527e-07,0,7.352483436527e-07,1.8,7.352483436527e-07,0,7.352483436527e-07,1.8,7.352483436527e-07,1.8,7.352483436527e-07,0.006570073537982126,7.352483436527e-07,0.40625,7.352483436527e-07,0.4238484816071698
  ,  ,  ,  ,7.352559298025e-07,0,7.352559298025e-07,1.8,7.352559298025e-07,0,7.352559298025e-07,1.8,7.352559298025e-07,1.8,7.352559298025e-07,0.005593597758110354,7.352559298025e-07,0.40625,7.352559298025e-07,0.4238389299341132
  ,  ,  ,  ,7.352618179012e-07,0,7.352618179012e-07,1.8,7.352618179012e-07,0,7.352618179012e-07,1.8,7.352618179012e-07,1.8,7.352618179012e-07,0.004844364137416311,7.352618179012e-07,0.40625,7.352618179012e-07,0.4238315151305486
  ,  ,  ,  ,7.352677059999999e-07,0,7.352677059999999e-07,1.8,7.352677059999999e-07,0,7.352677059999999e-07,1.8,7.352677059999999e-07,1.8,7.352677059999999e-07,0.004128604434606725,7.352677059999999e-07,0.40625,7.352677059999999e-07,0.4238240993343798
  ,  ,  ,  ,7.352718204406999e-07,0,7.352718204406999e-07,1.8,7.352718204406999e-07,0,7.352718204406999e-07,1.8,7.352718204406999e-07,1.8,7.352718204406999e-07,0.002993116768202409,7.352718204406999e-07,0.40625,7.352718204406999e-07,0.4238189167918111
  ,  ,  ,  ,7.352772142724e-07,0,7.352772142724e-07,1.8,7.352772142724e-07,0,7.352772142724e-07,1.8,7.352772142724e-07,1.8,7.352772142724e-07,0.001708472858383702,7.352772142724e-07,0.40625,7.352772142724e-07,0.4238121219963432
  ,  ,  ,  ,7.352834879925e-07,0,7.352834879925e-07,1.8,7.352834879925e-07,0,7.352834879925e-07,1.8,7.352834879925e-07,1.8,7.352834879925e-07,0.0009582406877301676,7.352834879925e-07,0.40625,7.352834879925e-07,0.423804217727395
  ,  ,  ,  ,7.352960354327999e-07,0,7.352960354327999e-07,1.8,7.352960354327999e-07,0,7.352960354327999e-07,1.8,7.352960354327999e-07,1.8,7.352960354327999e-07,0.0005173176672534877,7.352960354327999e-07,0.40625,7.352960354327999e-07,0.4237884058093209
  ,  ,  ,  ,7.3530504407e-07,0,7.3530504407e-07,1.8,7.3530504407e-07,0,7.3530504407e-07,1.8,7.3530504407e-07,1.8,7.3530504407e-07,0.0003656221052847257,7.3530504407e-07,0.40625,7.3530504407e-07,0.4237770506082917
  ,  ,  ,  ,7.353230613443e-07,0,7.353230613443e-07,1.8,7.353230613443e-07,0,7.353230613443e-07,1.8,7.353230613443e-07,1.8,7.353230613443e-07,0.0002203160468200233,7.353230613443e-07,0.40625,7.353230613443e-07,0.4237543332375234
  ,  ,  ,  ,7.353539830597e-07,0,7.353539830597e-07,1.8,7.353539830597e-07,0,7.353539830597e-07,1.8,7.353539830597e-07,1.8,7.353539830597e-07,6.900422874588097e-05,7.353539830597e-07,0.40625,7.353539830597e-07,0.423715323439438
  ,  ,  ,  ,7.354158264904999e-07,0,7.354158264904999e-07,1.8,7.354158264904999e-07,0,7.354158264904999e-07,1.8,7.354158264904999e-07,1.8,7.354158264904999e-07,7.661813295008224e-06,7.354158264904999e-07,0.40625,7.354158264904999e-07,0.4236372217658606
  ,  ,  ,  ,7.355109150387e-07,0,7.355109150387e-07,1.8,7.355109150387e-07,0,7.355109150387e-07,1.8,7.355109150387e-07,1.8,7.355109150387e-07,-9.074182382466634e-06,7.355109150387e-07,0.40625,7.355109150387e-07,0.423516921627906
