out0X,out0Y,out1X,out1Y,out2X,out2Y,out3X,out3Y,out4X,out4Y,SAR_out_analogX,SAR_out_analogY,SW_inpX,SW_inpY,VinX,VinY
4.2523e-07,0,4.2523e-07,0,4.2523e-07,0,4.2523e-07,0,4.2523e-07,0,4.2523e-07,0,4.2523e-07,1,4.2523e-07,-0.048828
4.253e-07,0,4.253e-07,0,4.253e-07,0,4.253e-07,0,4.253e-07,0,4.253e-07,0,4.253e-07,1,4.253e-07,-0.048809
4.2726e-07,0,4.2726e-07,0,4.2726e-07,0,4.2726e-07,0,4.2726e-07,0,4.2726e-07,0,4.2726e-07,1,4.2726e-07,-0.048207
4.3002e-07,0,4.3002e-07,0,4.3002e-07,0,4.3002e-07,0,4.3002e-07,0,4.3002e-07,0,4.3002e-07,1,4.3002e-07,-0.047156
4.3005e-07,0,4.3005e-07,0,4.3005e-07,0,4.3005e-07,0,4.3005e-07,0,4.3005e-07,0,4.3005e-07,1,4.3005e-07,-0.04714
4.3014e-07,0,4.3014e-07,0,4.3014e-07,0,4.3014e-07,0,4.3014e-07,0,4.3014e-07,0,4.3014e-07,1,4.3014e-07,-0.047101
4.303e-07,0,4.303e-07,0,4.303e-07,0,4.303e-07,0,4.303e-07,0,4.303e-07,0,4.303e-07,0,4.303e-07,-0.047034
4.3502e-07,0,4.3502e-07,0,4.3502e-07,0,4.3502e-07,0,4.3502e-07,0,4.3502e-07,0,4.3502e-07,0,4.3502e-07,-0.044636
4.3504e-07,0,4.3504e-07,0,4.3504e-07,0,4.3504e-07,0,4.3504e-07,0,4.3504e-07,0,4.3504e-07,0,4.3504e-07,-0.04462
4.3508e-07,0,4.3508e-07,0,4.3508e-07,0,4.3508e-07,0,4.3508e-07,0,4.3508e-07,0,4.3508e-07,0,4.3508e-07,-0.044598
4.3517e-07,0,4.3517e-07,0,4.3517e-07,0,4.3517e-07,0,4.3517e-07,0,4.3517e-07,0,4.3517e-07,0,4.3517e-07,-0.044549
4.3518e-07,0,4.3518e-07,0,4.3518e-07,0,4.3518e-07,0,4.3518e-07,0,4.3518e-07,0,4.3518e-07,1,4.3518e-07,-0.044537
4.3525e-07,0,4.3525e-07,0,4.3525e-07,0,4.3525e-07,0,4.3525e-07,0,4.3525e-07,0,4.3525e-07,0,4.3525e-07,-0.044499
4.3529e-07,0,4.3529e-07,0,4.3529e-07,0,4.3529e-07,0,4.3529e-07,0,4.3529e-07,0,4.3529e-07,0,4.3529e-07,-0.044474
4.356e-07,0,4.356e-07,0,4.356e-07,0,4.356e-07,0,4.356e-07,0,4.356e-07,0,4.356e-07,0,4.356e-07,-0.04429
4.4001e-07,0,4.4001e-07,0,4.4001e-07,0,4.4001e-07,0,4.4001e-07,0,4.4001e-07,0,4.4001e-07,0,4.4001e-07,-0.041338
4.4004e-07,0,4.4004e-07,0,4.4004e-07,0,4.4004e-07,0,4.4004e-07,0,4.4004e-07,0,4.4004e-07,0,4.4004e-07,-0.041318
4.4008e-07,0,4.4008e-07,0,4.4008e-07,0,4.4008e-07,0,4.4008e-07,0,4.4008e-07,0,4.4008e-07,0,4.4008e-07,-0.041287
4.4152e-07,0,4.4152e-07,0,4.4152e-07,0,4.4152e-07,0,4.4152e-07,0,4.4152e-07,0,4.4152e-07,0,4.4152e-07,-0.040191
4.4503e-07,0,4.4503e-07,0,4.4503e-07,0,4.4503e-07,0,4.4503e-07,0,4.4503e-07,0,4.4503e-07,0,4.4503e-07,-0.037251
4.4507e-07,0,4.4507e-07,0,4.4507e-07,0,4.4507e-07,0,4.4507e-07,0,4.4507e-07,0,4.4507e-07,0,4.4507e-07,-0.037209
4.4513e-07,0,4.4513e-07,0,4.4513e-07,0,4.4513e-07,0,4.4513e-07,0,4.4513e-07,0,4.4513e-07,0,4.4513e-07,-0.037158
4.4521e-07,0,4.4521e-07,0,4.4521e-07,0,4.4521e-07,0,4.4521e-07,0,4.4521e-07,0,4.4521e-07,0,4.4521e-07,-0.037089
4.4525e-07,0,4.4525e-07,0,4.4525e-07,0,4.4525e-07,0,4.4525e-07,0,4.4525e-07,0,4.4525e-07,0,4.4525e-07,-0.037046
4.4529e-07,0,4.4529e-07,0,4.4529e-07,0,4.4529e-07,0,4.4529e-07,0,4.4529e-07,0,4.4529e-07,0,4.4529e-07,-0.03701
4.4559e-07,0,4.4559e-07,0,4.4559e-07,0,4.4559e-07,0,4.4559e-07,0,4.4559e-07,0,4.4559e-07,0,4.4559e-07,-0.036739
4.5001e-07,0,4.5001e-07,0,4.5001e-07,0,4.5001e-07,0,4.5001e-07,0,4.5001e-07,0,4.5001e-07,0,4.5001e-07,-0.032434
4.5004e-07,0,4.5004e-07,0,4.5004e-07,0,4.5004e-07,0,4.5004e-07,0,4.5004e-07,0,4.5004e-07,0,4.5004e-07,-0.032405
4.5008e-07,0,4.5008e-07,0,4.5008e-07,0,4.5008e-07,0,4.5008e-07,0,4.5008e-07,0,4.5008e-07,0,4.5008e-07,-0.032362
4.5151e-07,0,4.5151e-07,0,4.5151e-07,0,4.5151e-07,0,4.5151e-07,0,4.5151e-07,0,4.5151e-07,0,4.5151e-07,-0.030835
4.5503e-07,0,4.5503e-07,0,4.5503e-07,0,4.5503e-07,0,4.5503e-07,0,4.5503e-07,0,4.5503e-07,0,4.5503e-07,-0.026841
4.5507e-07,0,4.5507e-07,0,4.5507e-07,0,4.5507e-07,0,4.5507e-07,0,4.5507e-07,0,4.5507e-07,0,4.5507e-07,-0.026784
4.5513e-07,0,4.5513e-07,0,4.5513e-07,0,4.5513e-07,0,4.5513e-07,0,4.5513e-07,0,4.5513e-07,0,4.5513e-07,-0.026716
4.5521e-07,0,4.5521e-07,0,4.5521e-07,0,4.5521e-07,0,4.5521e-07,0,4.5521e-07,0,4.5521e-07,0,4.5521e-07,-0.026625
4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,-0.026574
4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,-0.026574
4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,0,4.5525e-07,-0.026574
4.5527e-07,0,4.5527e-07,0,4.5527e-07,0,4.5527e-07,0,4.5527e-07,0,4.5527e-07,0,4.5527e-07,0,4.5527e-07,-0.026552
4.5537e-07,0,4.5537e-07,0,4.5537e-07,0,4.5537e-07,0,4.5537e-07,0,4.5537e-07,0,4.5537e-07,0,4.5537e-07,-0.026428
4.6e-07,0,4.6e-07,0,4.6e-07,0,4.6e-07,0,4.6e-07,0,4.6e-07,0,4.6e-07,0,4.6e-07,-0.020573
4.6002e-07,0,4.6002e-07,0,4.6002e-07,0,4.6002e-07,0,4.6002e-07,0,4.6002e-07,0,4.6002e-07,0,4.6002e-07,-0.02054
4.6006e-07,0,4.6006e-07,0,4.6006e-07,0,4.6006e-07,0,4.6006e-07,0,4.6006e-07,0,4.6006e-07,0,4.6006e-07,-0.020489
4.6028e-07,0,4.6028e-07,0,4.6028e-07,0,4.6028e-07,0,4.6028e-07,0,4.6028e-07,0,4.6028e-07,0,4.6028e-07,-0.020195
4.6502e-07,0,4.6502e-07,0,4.6502e-07,0,4.6502e-07,0,4.6502e-07,0,4.6502e-07,0,4.6502e-07,0,4.6502e-07,-0.013538
4.6507e-07,0,4.6507e-07,0,4.6507e-07,0,4.6507e-07,0,4.6507e-07,0,4.6507e-07,0,4.6507e-07,0,4.6507e-07,-0.013473
4.651e-07,0,4.651e-07,0,4.651e-07,0,4.651e-07,0,4.651e-07,0,4.651e-07,0,4.651e-07,0,4.651e-07,-0.013424
4.6519e-07,0,4.6519e-07,0,4.6519e-07,0,4.6519e-07,0,4.6519e-07,0,4.6519e-07,0,4.6519e-07,0,4.6519e-07,-0.013289
4.6524e-07,0,4.6524e-07,0,4.6524e-07,0,4.6524e-07,0,4.6524e-07,0,4.6524e-07,0,4.6524e-07,0,4.6524e-07,-0.013217
4.6527e-07,0,4.6527e-07,0,4.6527e-07,0,4.6527e-07,0,4.6527e-07,0,4.6527e-07,0,4.6527e-07,0,4.6527e-07,-0.01317
4.654e-07,0,4.654e-07,0,4.654e-07,0,4.654e-07,0,4.654e-07,0,4.654e-07,0,4.654e-07,0,4.654e-07,-0.012983
4.7e-07,0,4.7e-07,0,4.7e-07,0,4.7e-07,0,4.7e-07,0,4.7e-07,0,4.7e-07,0,4.7e-07,-0.0058751
4.7003e-07,0,4.7003e-07,0,4.7003e-07,0,4.7003e-07,0,4.7003e-07,0,4.7003e-07,0,4.7003e-07,0,4.7003e-07,-0.0058367
4.7007e-07,0,4.7007e-07,0,4.7007e-07,0,4.7007e-07,0,4.7007e-07,0,4.7007e-07,0,4.7007e-07,0,4.7007e-07,-0.0057749
4.7046e-07,0,4.7046e-07,0,4.7046e-07,0,4.7046e-07,0,4.7046e-07,0,4.7046e-07,0,4.7046e-07,0,4.7046e-07,-0.005145
4.7502e-07,0,4.7502e-07,0,4.7502e-07,0,4.7502e-07,0,4.7502e-07,0,4.7502e-07,0,4.7502e-07,0,4.7502e-07,0.0024991
4.7507e-07,0,4.7507e-07,0,4.7507e-07,0,4.7507e-07,0,4.7507e-07,0,4.7507e-07,0,4.7507e-07,0,4.7507e-07,0.0025786
4.7511e-07,0,4.7511e-07,0,4.7511e-07,0,4.7511e-07,0,4.7511e-07,0,4.7511e-07,0,4.7511e-07,0,4.7511e-07,0.0026481
4.7519e-07,0,4.7519e-07,0,4.7519e-07,0,4.7519e-07,0,4.7519e-07,0,4.7519e-07,0,4.7519e-07,0,4.7519e-07,0.0027919
4.7523e-07,0,4.7523e-07,0,4.7523e-07,0,4.7523e-07,0,4.7523e-07,0,4.7523e-07,0,4.7523e-07,0,4.7523e-07,0.0028524
4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0.0028948
4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0,4.7525e-07,0.0028948
4.7528e-07,0,4.7528e-07,0,4.7528e-07,0,4.7528e-07,0,4.7528e-07,0,4.7528e-07,0,4.7528e-07,0,4.7528e-07,0.0029388
4.7542e-07,0,4.7542e-07,0,4.7542e-07,0,4.7542e-07,0,4.7542e-07,0,4.7542e-07,0,4.7542e-07,0,4.7542e-07,0.0031843
4.8001e-07,0,4.8001e-07,0,4.8001e-07,0,4.8001e-07,0,4.8001e-07,0,4.8001e-07,0,4.8001e-07,0,4.8001e-07,0.011451
4.8003e-07,0,4.8003e-07,0,4.8003e-07,0,4.8003e-07,0,4.8003e-07,0,4.8003e-07,0,4.8003e-07,0,4.8003e-07,0.011499
4.8007e-07,0,4.8007e-07,0,4.8007e-07,0,4.8007e-07,0,4.8007e-07,0,4.8007e-07,0,4.8007e-07,0,4.8007e-07,0.011572
4.8081e-07,0,4.8081e-07,0,4.8081e-07,0,4.8081e-07,0,4.8081e-07,0,4.8081e-07,0,4.8081e-07,0,4.8081e-07,0.012949
4.8502e-07,0,4.8502e-07,0,4.8502e-07,0,4.8502e-07,0,4.8502e-07,0,4.8502e-07,0,4.8502e-07,0,4.8502e-07,0.021062
4.8507e-07,0,4.8507e-07,0,4.8507e-07,0,4.8507e-07,0,4.8507e-07,0,4.8507e-07,0,4.8507e-07,0,4.8507e-07,0.021155
4.8512e-07,0,4.8512e-07,0,4.8512e-07,0,4.8512e-07,0,4.8512e-07,0,4.8512e-07,0,4.8512e-07,0,4.8512e-07,0.02125
4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0.021508
4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0,4.8525e-07,0.021508
4.8526e-07,0,4.8526e-07,0,4.8526e-07,0,4.8526e-07,0,4.8526e-07,0,4.8526e-07,0,4.8526e-07,0,4.8526e-07,0.02153
4.8532e-07,0,4.8532e-07,0,4.8532e-07,0,4.8532e-07,0,4.8532e-07,0,4.8532e-07,0,4.8532e-07,0,4.8532e-07,0.021648
4.8639e-07,0,4.8639e-07,0,4.8639e-07,0,4.8639e-07,0,4.8639e-07,0,4.8639e-07,0,4.8639e-07,0,4.8639e-07,0.023776
4.9001e-07,0,4.9001e-07,0,4.9001e-07,0,4.9001e-07,0,4.9001e-07,0,4.9001e-07,0,4.9001e-07,0,4.9001e-07,0.031194
4.9005e-07,0,4.9005e-07,0,4.9005e-07,0,4.9005e-07,0,4.9005e-07,0,4.9005e-07,0,4.9005e-07,0,4.9005e-07,0.031274
4.9013e-07,0,4.9013e-07,0,4.9013e-07,0,4.9013e-07,0,4.9013e-07,0,4.9013e-07,0,4.9013e-07,0,4.9013e-07,0.031428
4.9502e-07,0,4.9502e-07,0,4.9502e-07,0,4.9502e-07,0,4.9502e-07,0,4.9502e-07,0,4.9502e-07,0,4.9502e-07,0.041896
4.9505e-07,0,4.9505e-07,0,4.9505e-07,0,4.9505e-07,0,4.9505e-07,0,4.9505e-07,0,4.9505e-07,0,4.9505e-07,0.041966
4.9508e-07,0,4.9508e-07,0,4.9508e-07,0,4.9508e-07,0,4.9508e-07,0,4.9508e-07,0,4.9508e-07,0,4.9508e-07,0.042042
4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,1,4.9517e-07,0.042223
4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,1,4.9517e-07,0.042236
4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,0,4.9517e-07,1,4.9517e-07,0.042237
4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,1,4.9518e-07,0.042241
4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,1,4.9518e-07,0.042241
4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,0,4.9518e-07,1,4.9518e-07,0.042262
4.9523e-07,0,4.9523e-07,0,4.9523e-07,0,4.9523e-07,0,4.9523e-07,0,4.9523e-07,0,4.9523e-07,1,4.9523e-07,0.042371
4.953e-07,0,4.953e-07,0,4.953e-07,0,4.953e-07,0,4.953e-07,0,4.953e-07,0,4.953e-07,1,4.953e-07,0.042519
4.9712e-07,0,4.9712e-07,0,4.9712e-07,0,4.9712e-07,0,4.9712e-07,0,4.9712e-07,0,4.9712e-07,1,4.9712e-07,0.046542
5.0001e-07,0,5.0001e-07,0,5.0001e-07,0,5.0001e-07,0,5.0001e-07,0,5.0001e-07,0,5.0001e-07,1,5.0001e-07,0.053084
5.0005e-07,0,5.0005e-07,0,5.0005e-07,0,5.0005e-07,0,5.0005e-07,0,5.0005e-07,0,5.0005e-07,1,5.0005e-07,0.05317
5.0012e-07,0,5.0012e-07,0,5.0012e-07,0,5.0012e-07,0,5.0012e-07,0,5.0012e-07,0,5.0012e-07,1,5.0012e-07,0.053331
5.0029e-07,0,5.0029e-07,0,5.0029e-07,0,5.0029e-07,0,5.0029e-07,0,5.0029e-07,0,5.0029e-07,0,5.0029e-07,0.05371
5.0501e-07,0,5.0501e-07,0,5.0501e-07,0,5.0501e-07,0,5.0501e-07,0,5.0501e-07,0,5.0501e-07,0,5.0501e-07,0.064743
5.0504e-07,0,5.0504e-07,0,5.0504e-07,0,5.0504e-07,0,5.0504e-07,0,5.0504e-07,0,5.0504e-07,0,5.0504e-07,0.064805
5.0508e-07,0,5.0508e-07,0,5.0508e-07,0,5.0508e-07,0,5.0508e-07,0,5.0508e-07,0,5.0508e-07,0,5.0508e-07,0.064907
5.0516e-07,0,5.0516e-07,0,5.0516e-07,0,5.0516e-07,0,5.0516e-07,0,5.0516e-07,0,5.0516e-07,0,5.0516e-07,0.065102
5.0518e-07,0,5.0518e-07,0,5.0518e-07,0,5.0518e-07,0,5.0518e-07,0,5.0518e-07,0,5.0518e-07,1,5.0518e-07,0.065159
5.0524e-07,0,5.0524e-07,0,5.0524e-07,0,5.0524e-07,0,5.0524e-07,0,5.0524e-07,0,5.0524e-07,0,5.0524e-07,0.065297
5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0.065307
5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0,5.0525e-07,0.06532
5.053e-07,0,5.053e-07,0,5.053e-07,0,5.053e-07,0,5.053e-07,0,5.053e-07,0,5.053e-07,0,5.053e-07,0.065426
5.0565e-07,0,5.0565e-07,0,5.0565e-07,0,5.0565e-07,0,5.0565e-07,0,5.0565e-07,0,5.0565e-07,0,5.0565e-07,0.066258
5.1001e-07,0,5.1001e-07,0,5.1001e-07,0,5.1001e-07,0,5.1001e-07,0,5.1001e-07,0,5.1001e-07,0,5.1001e-07,0.076843
5.1004e-07,0,5.1004e-07,0,5.1004e-07,0,5.1004e-07,0,5.1004e-07,0,5.1004e-07,0,5.1004e-07,0,5.1004e-07,0.076909
5.1008e-07,0,5.1008e-07,0,5.1008e-07,0,5.1008e-07,0,5.1008e-07,0,5.1008e-07,0,5.1008e-07,0,5.1008e-07,0.077011
5.1151e-07,0,5.1151e-07,0,5.1151e-07,0,5.1151e-07,0,5.1151e-07,0,5.1151e-07,0,5.1151e-07,0,5.1151e-07,0.080558
5.1503e-07,0,5.1503e-07,0,5.1503e-07,0,5.1503e-07,0,5.1503e-07,0,5.1503e-07,0,5.1503e-07,0,5.1503e-07,0.089376
5.1507e-07,0,5.1507e-07,0,5.1507e-07,0,5.1507e-07,0,5.1507e-07,0,5.1507e-07,0,5.1507e-07,0,5.1507e-07,0.089496
5.1513e-07,0,5.1513e-07,0,5.1513e-07,0,5.1513e-07,0,5.1513e-07,0,5.1513e-07,0,5.1513e-07,0,5.1513e-07,0.089642
5.1521e-07,0,5.1521e-07,0,5.1521e-07,0,5.1521e-07,0,5.1521e-07,0,5.1521e-07,0,5.1521e-07,0,5.1521e-07,0.089836
5.1525e-07,0,5.1525e-07,0,5.1525e-07,0,5.1525e-07,0,5.1525e-07,0,5.1525e-07,0,5.1525e-07,0,5.1525e-07,0.089957
5.1529e-07,0,5.1529e-07,0,5.1529e-07,0,5.1529e-07,0,5.1529e-07,0,5.1529e-07,0,5.1529e-07,0,5.1529e-07,0.090058
5.1559e-07,0,5.1559e-07,0,5.1559e-07,0,5.1559e-07,0,5.1559e-07,0,5.1559e-07,0,5.1559e-07,0,5.1559e-07,0.09082
5.2001e-07,0,5.2001e-07,0,5.2001e-07,0,5.2001e-07,0,5.2001e-07,0,5.2001e-07,0,5.2001e-07,0,5.2001e-07,0.10218
5.2004e-07,0,5.2004e-07,0,5.2004e-07,0,5.2004e-07,0,5.2004e-07,0,5.2004e-07,0,5.2004e-07,0,5.2004e-07,0.10225
5.2008e-07,0,5.2008e-07,0,5.2008e-07,0,5.2008e-07,0,5.2008e-07,0,5.2008e-07,0,5.2008e-07,0,5.2008e-07,0.10236
5.2151e-07,0,5.2151e-07,0,5.2151e-07,0,5.2151e-07,0,5.2151e-07,0,5.2151e-07,0,5.2151e-07,0,5.2151e-07,0.10611
5.2503e-07,0,5.2503e-07,0,5.2503e-07,0,5.2503e-07,0,5.2503e-07,0,5.2503e-07,0,5.2503e-07,0,5.2503e-07,0.11538
5.2507e-07,0,5.2507e-07,0,5.2507e-07,0,5.2507e-07,0,5.2507e-07,0,5.2507e-07,0,5.2507e-07,0,5.2507e-07,0.11551
5.2513e-07,0,5.2513e-07,0,5.2513e-07,0,5.2513e-07,0,5.2513e-07,0,5.2513e-07,0,5.2513e-07,0,5.2513e-07,0.11566
5.2521e-07,0,5.2521e-07,0,5.2521e-07,0,5.2521e-07,0,5.2521e-07,0,5.2521e-07,0,5.2521e-07,0,5.2521e-07,0.11587
5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0.11598
5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0.11598
5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0,5.2525e-07,0.11598
5.2528e-07,0,5.2528e-07,0,5.2528e-07,0,5.2528e-07,0,5.2528e-07,0,5.2528e-07,0,5.2528e-07,0,5.2528e-07,0.11606
5.2547e-07,0,5.2547e-07,0,5.2547e-07,0,5.2547e-07,0,5.2547e-07,0,5.2547e-07,0,5.2547e-07,0,5.2547e-07,0.11658
5.3001e-07,0,5.3001e-07,0,5.3001e-07,0,5.3001e-07,0,5.3001e-07,0,5.3001e-07,0,5.3001e-07,0,5.3001e-07,0.12877
5.3004e-07,0,5.3004e-07,0,5.3004e-07,0,5.3004e-07,0,5.3004e-07,0,5.3004e-07,0,5.3004e-07,0,5.3004e-07,0.12885
5.3008e-07,0,5.3008e-07,0,5.3008e-07,0,5.3008e-07,0,5.3008e-07,0,5.3008e-07,0,5.3008e-07,0,5.3008e-07,0.12896
5.3151e-07,0,5.3151e-07,0,5.3151e-07,0,5.3151e-07,0,5.3151e-07,0,5.3151e-07,0,5.3151e-07,0,5.3151e-07,0.13286
5.3503e-07,0,5.3503e-07,0,5.3503e-07,0,5.3503e-07,0,5.3503e-07,0,5.3503e-07,0,5.3503e-07,0,5.3503e-07,0.14247
5.3507e-07,0,5.3507e-07,0,5.3507e-07,0,5.3507e-07,0,5.3507e-07,0,5.3507e-07,0,5.3507e-07,0,5.3507e-07,0.1426
5.3513e-07,0,5.3513e-07,0,5.3513e-07,0,5.3513e-07,0,5.3513e-07,0,5.3513e-07,0,5.3513e-07,0,5.3513e-07,0.14276
5.352e-07,0,5.352e-07,0,5.352e-07,0,5.352e-07,0,5.352e-07,0,5.352e-07,0,5.352e-07,0,5.352e-07,0.14297
5.3525e-07,0,5.3525e-07,0,5.3525e-07,0,5.3525e-07,0,5.3525e-07,0,5.3525e-07,0,5.3525e-07,0,5.3525e-07,0.14309
5.3529e-07,0,5.3529e-07,0,5.3529e-07,0,5.3529e-07,0,5.3529e-07,0,5.3529e-07,0,5.3529e-07,0,5.3529e-07,0.1432
5.3555e-07,0,5.3555e-07,0,5.3555e-07,0,5.3555e-07,0,5.3555e-07,0,5.3555e-07,0,5.3555e-07,0,5.3555e-07,0.14392
5.4001e-07,0,5.4001e-07,0,5.4001e-07,0,5.4001e-07,0,5.4001e-07,0,5.4001e-07,0,5.4001e-07,0,5.4001e-07,0.15627
5.4004e-07,0,5.4004e-07,0,5.4004e-07,0,5.4004e-07,0,5.4004e-07,0,5.4004e-07,0,5.4004e-07,0,5.4004e-07,0.15636
5.4009e-07,0,5.4009e-07,0,5.4009e-07,0,5.4009e-07,0,5.4009e-07,0,5.4009e-07,0,5.4009e-07,0,5.4009e-07,0.15648
5.4292e-07,0,5.4292e-07,0,5.4292e-07,0,5.4292e-07,0,5.4292e-07,0,5.4292e-07,0,5.4292e-07,0,5.4292e-07,0.16439
5.4503e-07,0,5.4503e-07,0,5.4503e-07,0,5.4503e-07,0,5.4503e-07,0,5.4503e-07,0,5.4503e-07,0,5.4503e-07,0.17031
5.4508e-07,0,5.4508e-07,0,5.4508e-07,0,5.4508e-07,0,5.4508e-07,0,5.4508e-07,0,5.4508e-07,0,5.4508e-07,0.17044
5.4514e-07,0,5.4514e-07,0,5.4514e-07,0,5.4514e-07,0,5.4514e-07,0,5.4514e-07,0,5.4514e-07,0,5.4514e-07,0.17063
5.4521e-07,0,5.4521e-07,0,5.4521e-07,0,5.4521e-07,0,5.4521e-07,0,5.4521e-07,0,5.4521e-07,0,5.4521e-07,0.1708
5.4526e-07,0,5.4526e-07,0,5.4526e-07,0,5.4526e-07,0,5.4526e-07,0,5.4526e-07,0,5.4526e-07,0,5.4526e-07,0.17095
5.4552e-07,0,5.4552e-07,0,5.4552e-07,0,5.4552e-07,0,5.4552e-07,0,5.4552e-07,0,5.4552e-07,0,5.4552e-07,0.17169
5.5001e-07,0,5.5001e-07,0,5.5001e-07,0,5.5001e-07,0,5.5001e-07,0,5.5001e-07,0,5.5001e-07,0,5.5001e-07,0.18433
5.5004e-07,0,5.5004e-07,0,5.5004e-07,0,5.5004e-07,0,5.5004e-07,0,5.5004e-07,0,5.5004e-07,0,5.5004e-07,0.18442
5.5009e-07,0,5.5009e-07,0,5.5009e-07,0,5.5009e-07,0,5.5009e-07,0,5.5009e-07,0,5.5009e-07,0,5.5009e-07,0.18455
5.5292e-07,0,5.5292e-07,0,5.5292e-07,0,5.5292e-07,0,5.5292e-07,0,5.5292e-07,0,5.5292e-07,0,5.5292e-07,0.19255
5.5503e-07,0,5.5503e-07,0,5.5503e-07,0,5.5503e-07,0,5.5503e-07,0,5.5503e-07,0,5.5503e-07,0,5.5503e-07,0.19852
5.5508e-07,0,5.5508e-07,0,5.5508e-07,0,5.5508e-07,0,5.5508e-07,0,5.5508e-07,0,5.5508e-07,0,5.5508e-07,0.19864
5.5514e-07,1,5.5514e-07,1,5.5514e-07,0,5.5514e-07,0,5.5514e-07,0,5.5514e-07,0,5.5514e-07,0,5.5514e-07,0.19884
5.5545e-07,1,5.5545e-07,1,5.5545e-07,0,5.5545e-07,0,5.5545e-07,0,5.5545e-07,0.046875,5.5545e-07,0,5.5545e-07,0.19971
5.6001e-07,1,5.6001e-07,1,5.6001e-07,0,5.6001e-07,0,5.6001e-07,0,5.6001e-07,0.046875,5.6001e-07,0,5.6001e-07,0.21259
5.6004e-07,1,5.6004e-07,1,5.6004e-07,0,5.6004e-07,0,5.6004e-07,0,5.6004e-07,0.046875,5.6004e-07,0,5.6004e-07,0.21268
5.6009e-07,1,5.6009e-07,1,5.6009e-07,0,5.6009e-07,0,5.6009e-07,0,5.6009e-07,0.046875,5.6009e-07,0,5.6009e-07,0.2128
5.6292e-07,1,5.6292e-07,1,5.6292e-07,0,5.6292e-07,0,5.6292e-07,0,5.6292e-07,0.046875,5.6292e-07,0,5.6292e-07,0.2208
5.6503e-07,1,5.6503e-07,1,5.6503e-07,0,5.6503e-07,0,5.6503e-07,0,5.6503e-07,0.046875,5.6503e-07,0,5.6503e-07,0.22674
5.6508e-07,1,5.6508e-07,1,5.6508e-07,0,5.6508e-07,0,5.6508e-07,0,5.6508e-07,0.046875,5.6508e-07,0,5.6508e-07,0.22687
5.6514e-07,1,5.6514e-07,1,5.6514e-07,0,5.6514e-07,0,5.6514e-07,0,5.6514e-07,0.046875,5.6514e-07,1,5.6514e-07,0.22706
5.6517e-07,1,5.6517e-07,1,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0.046875,5.6517e-07,1,5.6517e-07,0.22714
5.6517e-07,1,5.6517e-07,1,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0.046875,5.6517e-07,1,5.6517e-07,0.22714
5.6517e-07,1,5.6517e-07,1,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0,5.6517e-07,0.046875,5.6517e-07,1,5.6517e-07,0.22714
